報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年47週(11月18日～11月24日),2019年11月27日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,240,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,63,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,11,0,9,0,28,1,6,0,10,0,0,0,1,0,9,0,7,0,0,0,2,0,1,2,36,0,3,0,0,2,57,0,4,0,3,0,0,0,0,4,105,0,11,0,3,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,198,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,94,0,0,0,2,0,22,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,4,0,11,0,29,0,0,0,10,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,25,1,5,0,0,0,66,0,2,0,2,0,0,0,1,6,318,0,8,0,0,0,2
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1062,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,143,0,1,0,4,0,19,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,109,0,1,0,0,0,30,0,4,2,80,0,4,0,49,0,0,0,7,1,29,0,40,0,0,0,16,0,0,5,121,0,14,0,1,1,188,0,8,0,3,0,0,0,2,12,661,0,195,0,35,0,1
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,890,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,143,0,2,0,1,0,29,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,12,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,103,0,1,0,0,0,42,0,9,1,64,0,1,2,72,0,0,0,6,1,33,0,37,0,1,0,21,1,2,2,117,0,22,0,0,4,132,0,6,0,7,0,0,0,1,4,797,0,197,0,26,0,1
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2844,0,0,0,0,0,0,0,0,0,0,0,2,3,23,7,370,0,3,0,4,1,116,0,0,5,138,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,4,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,2,174,0,9,0,0,2,146,1,87,4,204,0,5,0,70,0,4,0,17,0,110,4,349,0,9,0,77,0,4,4,326,2,67,0,2,18,1526,0,10,0,8,0,0,0,8,14,1235,0,847,0,121,0,2
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1350,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,174,0,5,0,2,0,43,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,73,0,17,2,181,0,3,3,52,0,0,0,10,2,68,0,65,0,3,1,32,0,6,3,173,0,36,0,0,4,252,0,11,0,3,0,0,0,2,10,510,0,289,2,94,0,0
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,0,1,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,10,0,7,0,40,0,1,2,15,0,0,0,4,0,11,0,7,0,0,0,12,0,0,3,59,0,1,0,0,0,40,0,5,0,1,0,0,0,0,13,424,0,2,0,2,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,4,0,1,0,8,0,1,1,4,0,0,0,0,0,13,0,6,0,0,0,6,0,0,2,38,0,9,0,0,2,25,0,1,0,1,0,0,0,0,2,247,0,4,0,3,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,23,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,4,0,4,1,20,0,2,0,7,0,0,0,2,0,12,0,3,0,1,0,5,0,0,0,26,0,5,0,0,1,11,0,1,0,0,0,0,0,1,1,204,1,5,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,2,0,8,0,0,0,6,0,0,0,2,0,6,0,0,0,1,0,2,0,1,0,24,0,5,0,0,1,13,0,0,0,0,0,0,0,0,3,127,0,15,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,3,0,8,0,0,0,6,0,0,0,3,0,3,0,3,0,0,0,1,0,0,0,10,0,2,0,0,0,10,0,0,0,1,0,0,0,0,0,89,0,7,0,2,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,266,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,43,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,10,0,3,0,34,0,2,0,28,0,0,0,5,0,11,0,9,0,2,0,6,0,0,1,32,0,4,0,0,0,61,0,3,0,3,0,0,0,0,12,305,0,13,0,6,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,1,14,0,0,1,21,0,1,0,3,0,0,0,2,0,14,1,13,0,2,0,7,0,2,0,51,0,9,0,0,0,71,0,1,0,5,0,0,0,0,4,159,0,3,0,8,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,155,0,0,0,1,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,79,0,0,0,0,0,10,0,3,2,38,0,0,0,31,0,0,0,10,0,27,0,19,0,0,0,16,0,1,0,71,0,12,0,0,0,98,1,6,0,4,0,0,0,6,29,977,0,18,1,9,0,1
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1394,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,156,0,4,0,1,0,4,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151,0,1,0,0,0,47,0,11,2,145,0,6,1,58,0,0,0,7,1,49,1,82,0,1,1,35,0,8,6,204,2,27,0,0,7,326,1,12,0,3,0,0,0,0,9,676,0,53,0,41,0,1
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,13,0,3,0,34,0,1,0,7,0,0,0,1,0,11,0,8,0,1,0,10,0,2,0,36,0,5,0,0,1,66,0,4,0,0,0,0,0,1,2,281,0,20,0,55,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,9,0,2,0,6,0,0,0,2,0,0,1,3,0,8,0,11,0,0,0,8,0,0,0,24,1,2,0,0,1,30,0,1,0,1,0,0,0,1,1,127,0,7,0,9,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,0,1,0,0,0,3,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,1,15,0,4,0,42,1,5,0,8,0,0,0,4,0,11,1,15,0,2,0,13,0,1,0,87,0,12,0,0,1,103,0,1,0,0,0,0,0,2,6,243,0,25,0,8,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1223,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,179,0,4,0,0,1,5,0,0,1,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,51,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,118,0,0,0,0,2,65,0,19,2,181,0,3,0,23,0,2,0,8,1,58,2,118,0,6,0,39,0,6,6,239,0,19,0,0,9,958,1,8,0,3,0,0,0,26,6,779,0,129,0,148,0,3
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,144,0,2,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,88,0,0,0,0,0,30,0,10,2,89,1,1,0,33,0,2,1,7,1,53,0,22,0,0,0,16,0,3,8,163,0,16,0,0,5,263,0,5,0,2,0,0,0,3,10,676,0,49,1,49,0,1
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,10,0,2,1,34,0,0,0,8,0,0,0,3,0,9,0,5,0,2,0,3,0,1,0,22,0,6,0,0,1,66,0,3,0,1,0,0,0,3,0,37,0,15,0,10,0,0
