報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023年43週(10月23日～10月29日),2023年11月01日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,エムポックス,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌目細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3,0,1,0,26,0,2,0,9,0,0,0,1,0,6,0,9,0,0,0,4,0,0,1,15,0,4,0,0,4,136,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,7,0,13,0,20,0,1,0,5,0,0,0,6,0,7,1,11,0,0,0,5,0,0,0,15,0,1,0,0,6,160,0,2,0,2,0,0,0,0,0,15,0,1,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,586,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,144,0,3,0,1,0,36,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,95,0,0,0,0,0,24,0,7,1,53,0,5,1,31,0,0,0,6,2,37,0,22,0,3,0,9,0,1,0,63,1,11,0,0,11,389,0,6,0,3,0,0,0,1,0,68,0,1,0,0,0,1
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,592,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,123,0,4,0,2,0,33,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,9,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,78,0,0,0,0,0,19,0,10,2,50,0,0,2,72,0,0,0,6,0,27,1,29,0,2,0,21,0,2,0,53,0,11,0,0,10,379,0,7,0,7,0,0,0,3,0,16,0,0,0,1,0,0
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1670,0,0,0,0,0,0,0,0,0,0,0,2,1,8,10,378,0,8,0,2,1,139,0,0,0,10,0,0,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,5,142,0,4,0,0,0,77,0,37,3,177,0,6,0,33,0,1,0,16,2,102,4,249,0,10,0,41,0,2,5,159,0,52,0,0,37,3049,0,14,0,6,0,0,0,9,1,102,0,4,0,7,0,3
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,780,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,299,0,1,0,1,0,54,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,106,0,0,0,0,0,40,1,8,2,101,0,3,0,31,0,0,0,5,0,51,0,42,0,3,1,44,0,0,4,103,0,36,0,0,7,556,0,10,0,4,0,0,0,2,0,38,0,2,0,1,0,1
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,0,2,0,1,0,42,0,1,1,14,0,0,0,1,1,11,0,6,0,1,0,4,0,0,0,32,0,6,0,0,1,104,0,8,0,1,0,0,0,0,3,18,0,0,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,2,0,1,0,25,0,0,0,3,0,0,0,0,0,12,0,0,0,0,1,12,0,0,1,20,0,6,0,0,0,20,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,39,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,1,0,20,0,5,0,8,0,0,0,0,1,7,0,3,0,0,0,6,0,0,1,20,0,7,0,0,1,49,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,3,0,5,0,0,0,4,0,0,0,2,0,4,0,0,0,2,1,2,0,0,0,10,0,2,0,0,1,41,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,1,0,26,0,2,0,12,0,0,0,6,2,20,0,3,0,1,1,6,0,2,1,14,1,2,0,0,0,71,0,7,0,1,0,0,0,1,0,4,0,0,0,0,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,2,0,13,0,1,0,4,0,0,0,1,0,14,0,13,0,1,0,13,0,0,1,22,0,5,0,0,2,112,0,2,0,3,0,0,0,0,0,22,0,0,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0,0,11,0,3,0,19,0,0,0,19,0,0,0,6,0,19,0,14,0,2,0,10,0,0,0,29,0,12,0,0,2,283,0,2,0,2,0,0,0,11,0,9,0,0,0,2,0,0
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,0,0,0,2,0,7,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,127,0,2,0,0,1,29,1,10,6,130,0,1,3,37,0,0,0,7,1,48,0,72,0,0,0,40,0,1,3,110,1,24,0,0,10,712,1,9,0,8,0,0,0,2,0,30,0,0,0,2,0,3
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,2,0,1,0,31,0,4,0,3,0,0,0,1,3,15,0,2,0,0,0,7,0,0,1,18,0,2,0,0,2,93,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,13,0,0,1,7,0,1,0,2,0,13,0,2,0,0,1,7,0,0,0,19,0,7,0,0,0,59,0,2,0,2,0,0,0,1,0,15,0,0,0,0,0,1
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,8,1,2,3,33,0,2,0,5,0,1,0,7,0,12,0,8,0,0,0,15,0,0,0,34,0,6,0,0,4,127,0,2,0,1,0,0,0,4,0,3,0,0,0,0,0,2
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,181,0,4,0,0,0,9,0,0,0,2,0,0,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,119,0,4,0,0,0,41,0,20,7,140,0,2,0,15,0,0,0,4,1,45,0,59,0,2,0,42,0,3,7,118,1,23,0,0,16,1657,0,6,0,1,0,0,0,13,2,38,0,2,0,5,0,1
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,141,0,2,0,0,0,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,0,0,0,17,0,10,4,73,1,2,0,20,0,0,0,4,0,27,1,18,0,1,1,36,0,1,2,71,0,6,0,0,7,402,0,4,0,2,0,0,0,2,0,44,0,0,0,2,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,4,0,4,0,29,0,0,0,3,0,0,0,0,0,12,0,5,0,0,0,6,0,0,0,28,0,10,0,0,1,85,0,1,0,1,0,0,0,1,0,12,0,0,0,0,0,0
