報告数・累積報告数、疾病・都道府県別,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年37週(09月10日～09月16日),2018年09月19日作成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,エボラ出血熱,,クリミア・コンゴ出血熱,,痘そう,,南米出血熱,,ペスト,,マールブルグ病,,ラッサ熱,,急性灰白髄炎,,結核,,ジフテリア,,重症急性呼吸器症候群,,中東呼吸器症候群,,鳥インフルエンザ（Ｈ５Ｎ１）,,鳥インフルエンザ（Ｈ７Ｎ９）,,コレラ,,細菌性赤痢,,腸管出血性大腸菌感染症,,腸チフス,,パラチフス,,Ｅ型肝炎,,ウエストナイル熱,,Ａ型肝炎,,エキノコックス症,,黄熱,,オウム病,,オムスク出血熱,,回帰熱,,キャサヌル森林病,,Ｑ熱,,狂犬病,,コクシジオイデス症,,サル痘,,ジカウイルス感染症,,重症熱性血小板減少症候群,,腎症候性出血熱,,西部ウマ脳炎,,ダニ媒介脳炎,,炭疽,,チクングニア熱,,つつが虫病,,デング熱,,東部ウマ脳炎,,鳥インフルエンザ(Ｈ５Ｎ１を除く）,,ニパウイルス感染症,,日本紅斑熱,,日本脳炎,,ハンタウイルス肺症候群,,Ｂウイルス病,,鼻疽,,ブルセラ症,,ベネズエラウマ脳炎,,ヘンドラウイルス感染症,,発しんチフス,,ボツリヌス症,,マラリア,,野兎病,,ライム病,,リッサウイルス感染症,,リフトバレー熱,,類鼻疽,,レジオネラ症,,レプトスピラ症,,ロッキー山紅斑熱,,アメーバ赤痢,,ウイルス性肝炎,,カルバペネム耐性腸内細菌感染症,,急性弛緩性麻痺,,急性脳炎,,クリプトスポリジウム症,,クロイツフェルト・ヤコブ病,,劇症型溶血性レンサ球菌感染症,,後天性免疫不全症候群,,ジアルジア症,,侵襲性インフルエンザ菌感染症,,侵襲性髄膜炎菌感染症,,侵襲性肺炎球菌感染症,,水痘（入院例）,,先天性風しん症候群,,梅毒,,播種性クリプトコックス症,,破傷風,,バンコマイシン耐性黄色ブドウ球菌感染症,,バンコマイシン耐性腸球菌感染症,,百日咳,,風しん,,麻しん,,薬剤耐性アシネトバクター感染症,
栃木県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,3,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,7,0,3,1,18,0,1,0,7,0,0,0,2,0,11,0,12,0,0,0,3,0,0,0,27,0,3,0,0,1,31,0,3,0,5,0,0,0,0,2,46,0,3,0,0,0,0
群馬県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,99,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,4,1,4,0,18,0,0,0,7,0,0,0,8,0,9,1,9,0,0,0,6,0,0,0,31,0,1,0,0,1,58,0,1,0,2,0,0,0,2,1,24,1,2,0,0,0,0
埼玉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,775,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17,242,0,1,0,2,0,24,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,3,30,0,4,1,56,0,2,0,30,0,0,0,5,0,24,2,26,0,2,0,17,0,1,0,98,0,8,0,0,3,150,0,2,0,2,0,0,1,4,22,327,7,42,0,9,0,4
千葉県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,782,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,174,0,1,0,0,1,16,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,1,28,0,12,2,67,0,1,0,58,0,0,0,4,1,23,0,37,0,1,0,13,0,1,0,121,0,21,0,0,4,114,0,8,0,5,0,0,0,2,16,301,38,161,0,6,0,0
東京都,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2347,0,0,0,0,0,0,0,0,0,0,0,0,1,30,16,356,0,8,0,7,7,69,0,0,5,347,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,0,1,5,100,0,1,0,0,1,112,0,40,4,137,0,3,0,46,0,3,0,17,2,65,1,282,0,15,0,24,0,6,2,280,1,43,0,0,22,1222,0,15,1,3,0,0,0,5,47,1155,39,196,0,15,0,3
神奈川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,236,0,0,0,0,1,30,0,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,65,0,0,0,0,1,53,1,12,2,158,0,3,0,26,0,0,1,12,0,40,1,52,0,5,0,32,0,1,1,165,0,41,0,0,8,268,0,6,0,2,0,0,0,2,23,363,14,68,0,4,0,2
新潟県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,88,0,0,0,0,1,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,11,0,7,1,21,0,0,0,12,0,0,0,4,0,3,0,5,0,1,0,12,0,0,0,52,0,2,0,0,0,46,0,1,0,2,0,0,0,0,10,125,2,7,0,0,0,0
富山県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,1,0,0,2,12,0,1,0,5,0,0,0,0,0,17,0,0,0,0,1,5,0,0,0,28,0,6,0,0,1,10,0,3,0,0,0,0,0,0,1,15,0,3,0,0,0,0
石川県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,4,0,3,1,21,0,1,0,1,0,0,0,2,0,4,0,2,0,0,0,1,0,0,0,20,0,3,0,0,3,11,0,1,0,1,0,0,0,0,2,54,0,0,0,0,0,0
福井県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,2,8,0,1,0,4,0,0,1,3,0,2,0,1,0,0,0,0,0,0,1,12,0,2,0,0,1,13,0,3,0,0,0,0,0,0,2,34,0,1,0,0,0,0
山梨県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,1,1,4,0,1,0,6,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,7,1,2,0,0,1,12,0,0,0,2,0,0,0,0,3,52,0,1,0,2,0,1
長野県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,88,0,1,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,12,0,2,1,29,0,0,0,9,0,0,0,4,0,7,1,11,0,0,0,6,0,0,2,43,0,3,0,0,1,30,0,3,0,3,0,0,0,0,7,55,0,7,0,1,0,0
岐阜県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,14,0,1,0,11,0,1,0,5,0,0,0,0,0,9,0,16,0,2,0,7,0,0,0,29,1,3,0,0,1,53,0,3,0,1,0,0,0,0,1,50,0,3,0,0,0,0
静岡県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,350,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,75,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,1,0,0,0,10,0,0,1,26,0,1,0,16,0,0,0,4,0,22,0,23,0,0,0,6,0,0,0,74,0,4,0,0,2,60,0,5,0,1,0,0,0,0,1,57,2,8,1,2,0,3
愛知県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1063,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,112,0,0,1,1,0,5,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,105,0,0,0,0,0,33,0,3,6,95,0,1,0,24,0,0,0,2,1,33,1,72,0,1,1,24,0,3,0,140,0,19,0,0,7,320,0,14,0,2,0,0,0,1,8,210,8,36,0,28,0,0
三重県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,198,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,6,0,2,1,27,0,2,0,9,0,0,0,1,0,7,0,10,0,0,0,6,0,1,0,30,0,2,0,0,1,50,0,2,0,0,0,0,0,0,14,72,0,6,1,2,0,0
滋賀県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,1,1,8,0,0,0,3,0,0,0,6,0,6,1,5,0,0,0,5,0,0,0,28,0,4,0,0,1,11,0,0,0,0,0,0,0,1,3,83,2,2,0,0,0,0
京都府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,393,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,38,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,19,0,3,0,30,0,1,1,9,0,0,0,3,0,8,1,11,0,0,0,4,0,2,1,81,0,2,0,0,0,72,0,4,0,1,0,0,0,0,4,78,0,6,0,0,0,0
大阪府,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,172,0,1,0,1,0,8,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,5,92,0,0,0,0,0,51,0,5,3,127,0,2,0,20,0,0,0,9,0,25,0,105,0,5,0,55,0,2,3,206,0,21,0,0,3,832,0,4,0,1,0,0,0,17,14,533,2,10,0,1,0,0
兵庫県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,600,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,101,0,0,0,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,21,0,11,3,52,1,4,0,24,0,1,0,6,0,25,0,22,0,4,0,13,0,4,0,179,0,11,0,0,4,177,0,5,0,2,0,0,0,2,12,303,0,8,0,1,0,0
奈良県,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,6,0,1,1,28,0,1,0,5,0,0,0,1,1,9,0,5,0,0,0,2,0,0,0,15,0,4,0,0,0,40,0,1,0,1,0,0,0,4,2,47,1,2,0,0,0,0
