年,週,月,開始日,終了日,都道府県,急性呼吸器感染症_報告,急性呼吸器感染症_定当
2025,50,12,2025-12-08,2025-12-14,千葉県,14552,79.96
2025,50,12,2025-12-08,2025-12-14,東京都,26476,63.34
2025,50,12,2025-12-08,2025-12-14,神奈川県,18729,78.69
2025,50,12,2025-12-08,2025-12-14,新潟県,4546,87.42
2025,50,12,2025-12-08,2025-12-14,富山県,4762,101.32
2025,50,12,2025-12-08,2025-12-14,石川県,3953,84.11
2025,50,12,2025-12-08,2025-12-14,福井県,1844,47.28
2025,50,12,2025-12-08,2025-12-14,山梨県,2241,64.03
2025,50,12,2025-12-08,2025-12-14,長野県,7304,91.3
2025,50,12,2025-12-08,2025-12-14,岐阜県,3095,68.78
2025,50,12,2025-12-08,2025-12-14,静岡県,10005,71.98
2025,50,12,2025-12-08,2025-12-14,愛知県,16384,100.52
2025,50,12,2025-12-08,2025-12-14,三重県,5311,75.87
2025,50,12,2025-12-08,2025-12-14,滋賀県,4479,77.22
2025,50,12,2025-12-08,2025-12-14,京都府,5561,86.89
2025,50,12,2025-12-08,2025-12-14,大阪府,15130,52.17
2025,50,12,2025-12-08,2025-12-14,兵庫県,12871,78.48
2025,50,12,2025-12-08,2025-12-14,奈良県,2451,58.36
2025,50,12,2025-12-08,2025-12-14,和歌山県,2533,56.29
2025,50,12,2025-12-08,2025-12-14,鳥取県,2502,86.28
2025,50,12,2025-12-08,2025-12-14,島根県,1796,89.8
2025,50,12,2025-12-08,2025-12-14,岡山県,4907,98.14
2025,50,12,2025-12-08,2025-12-14,広島県,7749,82.44
2025,50,12,2025-12-08,2025-12-14,山口県,7366,116.92
2025,50,12,2025-12-08,2025-12-14,徳島県,2584,78.3
2025,50,12,2025-12-08,2025-12-14,香川県,4440,111.0
2025,50,12,2025-12-08,2025-12-14,愛媛県,3794,102.54
2025,50,12,2025-12-08,2025-12-14,高知県,2914,76.68
2025,50,12,2025-12-08,2025-12-14,福岡県,11839,97.04
2025,50,12,2025-12-08,2025-12-14,佐賀県,2037,84.88
2025,50,12,2025-12-08,2025-12-14,長崎県,5336,104.63
2025,50,12,2025-12-08,2025-12-14,熊本県,7096,98.56
2025,50,12,2025-12-08,2025-12-14,大分県,6651,114.67
2025,50,12,2025-12-08,2025-12-14,宮崎県,3821,136.46
2025,50,12,2025-12-08,2025-12-14,鹿児島県,6901,121.07
2025,50,12,2025-12-08,2025-12-14,沖縄県,2416,53.69
2025,51,12,2025-12-15,2025-12-21,総数,296974,77.34
2025,51,12,2025-12-15,2025-12-21,北海道,10916,65.37
2025,51,12,2025-12-15,2025-12-21,青森県,3131,60.21
2025,51,12,2025-12-15,2025-12-21,岩手県,3603,85.79
2025,51,12,2025-12-15,2025-12-21,宮城県,4396,79.93
2025,51,12,2025-12-15,2025-12-21,秋田県,1230,49.2
2025,51,12,2025-12-15,2025-12-21,山形県,2804,73.79
2025,51,12,2025-12-15,2025-12-21,福島県,3559,74.15
2025,51,12,2025-12-15,2025-12-21,茨城県,6145,91.72
2025,51,12,2025-12-15,2025-12-21,栃木県,4457,94.83
2025,51,12,2025-12-15,2025-12-21,群馬県,4531,100.69
2025,51,12,2025-12-15,2025-12-21,埼玉県,17502,99.44
2025,51,12,2025-12-15,2025-12-21,千葉県,14953,82.16
2025,51,12,2025-12-15,2025-12-21,東京都,26183,62.64
2025,51,12,2025-12-15,2025-12-21,神奈川県,19129,79.7
2025,51,12,2025-12-15,2025-12-21,新潟県,3892,76.31
2025,51,12,2025-12-15,2025-12-21,富山県,4567,97.17
2025,51,12,2025-12-15,2025-12-21,石川県,3897,82.91
2025,51,12,2025-12-15,2025-12-21,福井県,1712,45.05
2025,51,12,2025-12-15,2025-12-21,山梨県,2056,58.74
2025,51,12,2025-12-15,2025-12-21,長野県,6120,76.5
2025,51,12,2025-12-15,2025-12-21,岐阜県,2767,61.49
2025,51,12,2025-12-15,2025-12-21,静岡県,9094,65.42
2025,51,12,2025-12-15,2025-12-21,愛知県,15312,93.94
2025,51,12,2025-12-15,2025-12-21,三重県,5272,75.31
2025,51,12,2025-12-15,2025-12-21,滋賀県,4157,71.67
2025,51,12,2025-12-15,2025-12-21,京都府,5210,81.41
2025,51,12,2025-12-15,2025-12-21,大阪府,14435,49.95
2025,51,12,2025-12-15,2025-12-21,兵庫県,12284,74.9
2025,51,12,2025-12-15,2025-12-21,奈良県,2359,56.17
2025,51,12,2025-12-15,2025-12-21,和歌山県,2421,53.8
2025,51,12,2025-12-15,2025-12-21,鳥取県,2360,81.38
2025,51,12,2025-12-15,2025-12-21,島根県,2017,100.85
2025,51,12,2025-12-15,2025-12-21,岡山県,4719,94.38
2025,51,12,2025-12-15,2025-12-21,広島県,6977,74.22
2025,51,12,2025-12-15,2025-12-21,山口県,6676,105.97
2025,51,12,2025-12-15,2025-12-21,徳島県,2606,78.97
2025,51,12,2025-12-15,2025-12-21,香川県,3984,99.6
2025,51,12,2025-12-15,2025-12-21,愛媛県,3579,96.73
2025,51,12,2025-12-15,2025-12-21,高知県,2812,74.0
2025,51,12,2025-12-15,2025-12-21,福岡県,11159,91.47
2025,51,12,2025-12-15,2025-12-21,佐賀県,2081,86.71
2025,51,12,2025-12-15,2025-12-21,長崎県,5040,98.82
2025,51,12,2025-12-15,2025-12-21,熊本県,6179,85.82
2025,51,12,2025-12-15,2025-12-21,大分県,6188,106.69
2025,51,12,2025-12-15,2025-12-21,宮崎県,3620,129.29
2025,51,12,2025-12-15,2025-12-21,鹿児島県,6443,113.04
2025,51,12,2025-12-15,2025-12-21,沖縄県,2440,54.22
2025,52,12,2025-12-22,2025-12-28,総数,281298,73.43
2025,52,12,2025-12-22,2025-12-28,北海道,11095,66.44
2025,52,12,2025-12-22,2025-12-28,青森県,2960,56.92
2025,52,12,2025-12-22,2025-12-28,岩手県,3850,91.67
2025,52,12,2025-12-22,2025-12-28,宮城県,4605,83.73
2025,52,12,2025-12-22,2025-12-28,秋田県,1380,55.2
2025,52,12,2025-12-22,2025-12-28,山形県,3105,81.71
2025,52,12,2025-12-22,2025-12-28,福島県,3396,70.75
2025,52,12,2025-12-22,2025-12-28,茨城県,5846,87.25
2025,52,12,2025-12-22,2025-12-28,栃木県,4345,92.45
2025,52,12,2025-12-22,2025-12-28,群馬県,4736,105.24
2025,52,12,2025-12-22,2025-12-28,埼玉県,17515,99.52
2025,52,12,2025-12-22,2025-12-28,千葉県,15272,85.32
2025,52,12,2025-12-22,2025-12-28,東京都,27578,66.29
2025,52,12,2025-12-22,2025-12-28,神奈川県,19376,82.45
2025,52,12,2025-12-22,2025-12-28,新潟県,3647,70.13
2025,52,12,2025-12-22,2025-12-28,富山県,4099,89.11
2025,52,12,2025-12-22,2025-12-28,石川県,3360,71.49
2025,52,12,2025-12-22,2025-12-28,福井県,1695,43.46
2025,52,12,2025-12-22,2025-12-28,山梨県,1848,52.8
2025,52,12,2025-12-22,2025-12-28,長野県,5831,72.89
2025,52,12,2025-12-22,2025-12-28,岐阜県,2404,53.42
2025,52,12,2025-12-22,2025-12-28,静岡県,8436,60.69
2025,52,12,2025-12-22,2025-12-28,愛知県,14220,87.24
2025,52,12,2025-12-22,2025-12-28,三重県,4816,68.8
2025,52,12,2025-12-22,2025-12-28,滋賀県,3859,66.53
2025,52,12,2025-12-22,2025-12-28,京都府,4906,79.13
2025,52,12,2025-12-22,2025-12-28,大阪府,14420,49.72
2025,52,12,2025-12-22,2025-12-28,兵庫県,11843,72.21
2025,52,12,2025-12-22,2025-12-28,奈良県,2071,49.31
2025,52,12,2025-12-22,2025-12-28,和歌山県,2573,57.18
2025,52,12,2025-12-22,2025-12-28,鳥取県,2207,76.1
2025,52,12,2025-12-22,2025-12-28,島根県,1762,88.1
2025,52,12,2025-12-22,2025-12-28,岡山県,3882,77.64
2025,52,12,2025-12-22,2025-12-28,広島県,6307,67.1
2025,52,12,2025-12-22,2025-12-28,山口県,5294,84.03
2025,52,12,2025-12-22,2025-12-28,徳島県,2112,62.12
2025,52,12,2025-12-22,2025-12-28,香川県,2961,74.03
2025,52,12,2025-12-22,2025-12-28,愛媛県,3352,90.59
2025,52,12,2025-12-22,2025-12-28,高知県,2690,70.79
2025,52,12,2025-12-22,2025-12-28,福岡県,8842,72.48
2025,52,12,2025-12-22,2025-12-28,佐賀県,1704,71.0
2025,52,12,2025-12-22,2025-12-28,長崎県,4242,83.18
2025,52,12,2025-12-22,2025-12-28,熊本県,4999,69.43
2025,52,12,2025-12-22,2025-12-28,大分県,5174,89.21
2025,52,12,2025-12-22,2025-12-28,宮崎県,2686,95.93
2025,52,12,2025-12-22,2025-12-28,鹿児島県,5194,91.12
2025,52,12,2025-12-22,2025-12-28,沖縄県,2803,62.29
2026,1,12,2025-12-29,2026-01-04,総数,93633,29.12
2026,1,12,2025-12-29,2026-01-04,北海道,4286,29.56
2026,1,12,2025-12-29,2026-01-04,青森県,1261,28.02
2026,1,12,2025-12-29,2026-01-04,岩手県,1092,26.0
2026,1,12,2025-12-29,2026-01-04,宮城県,1241,22.56
2026,1,12,2025-12-29,2026-01-04,秋田県,1009,45.86
2026,1,12,2025-12-29,2026-01-04,山形県,1063,39.37
2026,1,12,2025-12-29,2026-01-04,福島県,1656,34.5
2026,1,12,2025-12-29,2026-01-04,茨城県,2547,46.31
2026,1,12,2025-12-29,2026-01-04,栃木県,1175,40.52
2026,1,12,2025-12-29,2026-01-04,群馬県,1277,53.21
2026,1,12,2025-12-29,2026-01-04,埼玉県,5447,50.91
2026,1,12,2025-12-29,2026-01-04,千葉県,3254,21.27
2026,1,12,2025-12-29,2026-01-04,東京都,6345,22.5
2026,1,12,2025-12-29,2026-01-04,神奈川県,3332,22.07
2026,1,12,2025-12-29,2026-01-04,新潟県,1481,28.48
2026,1,12,2025-12-29,2026-01-04,富山県,971,24.9
2026,1,12,2025-12-29,2026-01-04,石川県,1003,21.34
2026,1,12,2025-12-29,2026-01-04,福井県,881,22.59
2026,1,12,2025-12-29,2026-01-04,山梨県,399,11.4
2026,1,12,2025-12-29,2026-01-04,長野県,1799,44.98
2026,1,12,2025-12-29,2026-01-04,岐阜県,1615,37.56
2026,1,12,2025-12-29,2026-01-04,静岡県,2585,18.6
2026,1,12,2025-12-29,2026-01-04,愛知県,4733,29.04
2026,1,12,2025-12-29,2026-01-04,三重県,1608,37.4
2026,1,12,2025-12-29,2026-01-04,滋賀県,1213,28.21
2026,1,12,2025-12-29,2026-01-04,京都府,1303,21.36
2026,1,12,2025-12-29,2026-01-04,大阪府,5105,17.6
2026,1,12,2025-12-29,2026-01-04,兵庫県,2678,19.55
2026,1,12,2025-12-29,2026-01-04,奈良県,242,14.24
2026,1,12,2025-12-29,2026-01-04,和歌山県,642,14.27
2026,1,12,2025-12-29,2026-01-04,鳥取県,966,33.31
2026,1,12,2025-12-29,2026-01-04,島根県,949,49.95
2026,1,12,2025-12-29,2026-01-04,岡山県,1316,26.32
2026,1,12,2025-12-29,2026-01-04,広島県,2095,29.93
2026,1,12,2025-12-29,2026-01-04,山口県,1376,21.84
2026,1,12,2025-12-29,2026-01-04,徳島県,756,22.91
2026,1,12,2025-12-29,2026-01-04,香川県,819,35.61
2026,1,12,2025-12-29,2026-01-04,愛媛県,1117,42.96
2026,1,12,2025-12-29,2026-01-04,高知県,1177,30.97
2026,1,12,2025-12-29,2026-01-04,福岡県,6304,52.1
2026,1,12,2025-12-29,2026-01-04,佐賀県,636,28.91
2026,1,12,2025-12-29,2026-01-04,長崎県,1820,37.14
2026,1,12,2025-12-29,2026-01-04,熊本県,2297,32.81
2026,1,12,2025-12-29,2026-01-04,大分県,2725,46.98
2026,1,12,2025-12-29,2026-01-04,宮崎県,1388,57.83
2026,1,12,2025-12-29,2026-01-04,鹿児島県,2516,44.14
2026,1,12,2025-12-29,2026-01-04,沖縄県,2133,47.4
2026,2,1,2026-01-05,2026-01-11,総数,201687,53.43
2026,2,1,2026-01-05,2026-01-11,北海道,7461,44.68
2026,2,1,2026-01-05,2026-01-11,青森県,2326,44.73
2026,2,1,2026-01-05,2026-01-11,岩手県,2774,66.05
2026,2,1,2026-01-05,2026-01-11,宮城県,3565,64.82
2026,2,1,2026-01-05,2026-01-11,秋田県,1025,41.0
2026,2,1,2026-01-05,2026-01-11,山形県,2108,55.47
2026,2,1,2026-01-05,2026-01-11,福島県,2822,58.79
2026,2,1,2026-01-05,2026-01-11,茨城県,4489,67.0
2026,2,1,2026-01-05,2026-01-11,栃木県,3359,71.47
2026,2,1,2026-01-05,2026-01-11,群馬県,3140,69.78
2026,2,1,2026-01-05,2026-01-11,埼玉県,11188,64.67
2026,2,1,2026-01-05,2026-01-11,千葉県,10852,61.31
2026,2,1,2026-01-05,2026-01-11,東京都,19652,47.01
2026,2,1,2026-01-05,2026-01-11,神奈川県,14255,60.92
2026,2,1,2026-01-05,2026-01-11,新潟県,2651,50.98
2026,2,1,2026-01-05,2026-01-11,富山県,2757,58.66
2026,2,1,2026-01-05,2026-01-11,石川県,2308,49.11
2026,2,1,2026-01-05,2026-01-11,福井県,1316,33.74
2026,2,1,2026-01-05,2026-01-11,山梨県,1379,39.4
2026,2,1,2026-01-05,2026-01-11,長野県,3217,67.02
2026,2,1,2026-01-05,2026-01-11,岐阜県,1956,43.47
2026,2,1,2026-01-05,2026-01-11,静岡県,6619,47.62
2026,2,1,2026-01-05,2026-01-11,愛知県,11219,68.83
2026,2,1,2026-01-05,2026-01-11,三重県,3339,50.59
2026,2,1,2026-01-05,2026-01-11,滋賀県,2818,48.59
2026,2,1,2026-01-05,2026-01-11,京都府,3049,48.4
2026,2,1,2026-01-05,2026-01-11,大阪府,10946,37.74
2026,2,1,2026-01-05,2026-01-11,兵庫県,8520,51.95
2026,2,1,2026-01-05,2026-01-11,奈良県,1557,37.98
2026,2,1,2026-01-05,2026-01-11,和歌山県,2144,47.64
2026,2,1,2026-01-05,2026-01-11,鳥取県,1509,52.03
2026,2,1,2026-01-05,2026-01-11,島根県,1187,59.35
2026,2,1,2026-01-05,2026-01-11,岡山県,2634,52.68
2026,2,1,2026-01-05,2026-01-11,広島県,4590,49.35
2026,2,1,2026-01-05,2026-01-11,山口県,3894,61.81
2026,2,1,2026-01-05,2026-01-11,徳島県,1447,43.85
2026,2,1,2026-01-05,2026-01-11,香川県,964,41.91
2026,2,1,2026-01-05,2026-01-11,愛媛県,2481,67.05
2026,2,1,2026-01-05,2026-01-11,高知県,1819,47.87
2026,2,1,2026-01-05,2026-01-11,福岡県,6535,52.7
2026,2,1,2026-01-05,2026-01-11,佐賀県,1370,57.08
2026,2,1,2026-01-05,2026-01-11,長崎県,3116,61.1
2026,2,1,2026-01-05,2026-01-11,熊本県,3498,48.58
2026,2,1,2026-01-05,2026-01-11,大分県,3373,58.16
2026,2,1,2026-01-05,2026-01-11,宮崎県,2011,71.82
2026,2,1,2026-01-05,2026-01-11,鹿児島県,3694,64.81
2026,2,1,2026-01-05,2026-01-11,沖縄県,2754,61.2
2026,3,1,2026-01-12,2026-01-18,総数,185435,48.91
2026,3,1,2026-01-12,2026-01-18,北海道,6190,36.85
2026,3,1,2026-01-12,2026-01-18,青森県,2207,42.44
2026,3,1,2026-01-12,2026-01-18,岩手県,2490,59.29
2026,3,1,2026-01-12,2026-01-18,宮城県,3194,58.07
2026,3,1,2026-01-12,2026-01-18,秋田県,862,34.48
2026,3,1,2026-01-12,2026-01-18,山形県,1951,52.73
2026,3,1,2026-01-12,2026-01-18,福島県,2464,51.33
2026,3,1,2026-01-12,2026-01-18,茨城県,3878,57.88
2026,3,1,2026-01-12,2026-01-18,栃木県,3093,65.81
2026,3,1,2026-01-12,2026-01-18,群馬県,3016,67.02
2026,3,1,2026-01-12,2026-01-18,埼玉県,11000,62.5
2026,3,1,2026-01-12,2026-01-18,千葉県,9991,54.9
2026,3,1,2026-01-12,2026-01-18,東京都,17688,42.32
2026,3,1,2026-01-12,2026-01-18,神奈川県,12414,52.16
2026,3,1,2026-01-12,2026-01-18,新潟県,2223,42.75
2026,3,1,2026-01-12,2026-01-18,富山県,2557,54.4
2026,3,1,2026-01-12,2026-01-18,石川県,2152,45.79
2026,3,1,2026-01-12,2026-01-18,福井県,1264,32.41
2026,3,1,2026-01-12,2026-01-18,山梨県,1129,32.26
2026,3,1,2026-01-12,2026-01-18,長野県,2783,55.66
2026,3,1,2026-01-12,2026-01-18,岐阜県,1916,42.58
2026,3,1,2026-01-12,2026-01-18,静岡県,5741,41.3
2026,3,1,2026-01-12,2026-01-18,愛知県,9556,58.63
2026,3,1,2026-01-12,2026-01-18,三重県,2862,41.48
2026,3,1,2026-01-12,2026-01-18,滋賀県,2959,51.02
2026,3,1,2026-01-12,2026-01-18,京都府,2896,45.25
2026,3,1,2026-01-12,2026-01-18,大阪府,9546,32.92
2026,3,1,2026-01-12,2026-01-18,兵庫県,8234,50.21
2026,3,1,2026-01-12,2026-01-18,奈良県,1347,32.85
2026,3,1,2026-01-12,2026-01-18,和歌山県,1982,44.04
2026,3,1,2026-01-12,2026-01-18,鳥取県,1313,45.28
2026,3,1,2026-01-12,2026-01-18,島根県,1119,55.95
2026,3,1,2026-01-12,2026-01-18,岡山県,2552,51.04
2026,3,1,2026-01-12,2026-01-18,広島県,4399,47.3
2026,3,1,2026-01-12,2026-01-18,山口県,3674,58.32
2026,3,1,2026-01-12,2026-01-18,徳島県,1349,40.88
2026,3,1,2026-01-12,2026-01-18,香川県,893,38.83
2026,3,1,2026-01-12,2026-01-18,愛媛県,2391,64.62
2026,3,1,2026-01-12,2026-01-18,高知県,1718,45.21
2026,3,1,2026-01-12,2026-01-18,福岡県,6385,52.34
2026,3,1,2026-01-12,2026-01-18,佐賀県,1101,45.88
2026,3,1,2026-01-12,2026-01-18,長崎県,3099,60.76
2026,3,1,2026-01-12,2026-01-18,熊本県,3682,51.14
2026,3,1,2026-01-12,2026-01-18,大分県,3697,63.74
2026,3,1,2026-01-12,2026-01-18,宮崎県,1789,63.89
2026,3,1,2026-01-12,2026-01-18,鹿児島県,3775,66.23
2026,3,1,2026-01-12,2026-01-18,沖縄県,2914,64.76
2026,4,1,2026-01-19,2026-01-25,総数,247260,65.15
2026,4,1,2026-01-19,2026-01-25,北海道,7696,45.81
2026,4,1,2026-01-19,2026-01-25,青森県,2830,54.42
2026,4,1,2026-01-19,2026-01-25,岩手県,3469,82.6
2026,4,1,2026-01-19,2026-01-25,宮城県,4900,89.09
2026,4,1,2026-01-19,2026-01-25,秋田県,1193,47.72
2026,4,1,2026-01-19,2026-01-25,山形県,2654,69.84
2026,4,1,2026-01-19,2026-01-25,福島県,3692,76.92
2026,4,1,2026-01-19,2026-01-25,茨城県,5076,75.76
2026,4,1,2026-01-19,2026-01-25,栃木県,4414,93.91
2026,4,1,2026-01-19,2026-01-25,群馬県,3756,83.47
2026,4,1,2026-01-19,2026-01-25,埼玉県,15584,88.55
2026,4,1,2026-01-19,2026-01-25,千葉県,14031,77.09
2026,4,1,2026-01-19,2026-01-25,東京都,24862,59.48
2026,4,1,2026-01-19,2026-01-25,神奈川県,17629,73.15
2026,4,1,2026-01-19,2026-01-25,新潟県,3071,59.06
2026,4,1,2026-01-19,2026-01-25,富山県,3111,66.19
2026,4,1,2026-01-19,2026-01-25,石川県,2750,58.51
2026,4,1,2026-01-19,2026-01-25,福井県,1556,39.9
2026,4,1,2026-01-19,2026-01-25,山梨県,1969,56.26
2026,4,1,2026-01-19,2026-01-25,長野県,3609,72.18
2026,4,1,2026-01-19,2026-01-25,岐阜県,2356,52.36
2026,4,1,2026-01-19,2026-01-25,静岡県,8136,58.53
2026,4,1,2026-01-19,2026-01-25,愛知県,13237,81.21
2026,4,1,2026-01-19,2026-01-25,三重県,4421,64.07
2026,4,1,2026-01-19,2026-01-25,滋賀県,3298,56.86
2026,4,1,2026-01-19,2026-01-25,京都府,4037,64.08
2026,4,1,2026-01-19,2026-01-25,大阪府,12702,43.8
2026,4,1,2026-01-19,2026-01-25,兵庫県,10776,65.71
2026,4,1,2026-01-19,2026-01-25,奈良県,2022,48.14
2026,4,1,2026-01-19,2026-01-25,和歌山県,2701,60.02
2026,4,1,2026-01-19,2026-01-25,鳥取県,1577,54.38
2026,4,1,2026-01-19,2026-01-25,島根県,1398,69.9
2026,4,1,2026-01-19,2026-01-25,岡山県,3362,67.24
2026,4,1,2026-01-19,2026-01-25,広島県,5681,61.09
2026,4,1,2026-01-19,2026-01-25,山口県,4517,71.7
2026,4,1,2026-01-19,2026-01-25,徳島県,1534,46.48
2026,4,1,2026-01-19,2026-01-25,香川県,1016,44.17
2026,4,1,2026-01-19,2026-01-25,愛媛県,2975,80.41
2026,4,1,2026-01-19,2026-01-25,高知県,1814,47.74
2026,4,1,2026-01-19,2026-01-25,福岡県,7556,61.93
2026,4,1,2026-01-19,2026-01-25,佐賀県,1381,57.54
2026,4,1,2026-01-19,2026-01-25,長崎県,3883,76.14
2026,4,1,2026-01-19,2026-01-25,熊本県,4416,61.33
2026,4,1,2026-01-19,2026-01-25,大分県,4953,85.4
2026,4,1,2026-01-19,2026-01-25,宮崎県,1840,65.71
2026,4,1,2026-01-19,2026-01-25,鹿児島県,5004,87.79
2026,4,1,2026-01-19,2026-01-25,沖縄県,2815,62.56
2026,5,1,2026-01-26,2026-02-01,総数,328879,86.68
2026,5,1,2026-01-26,2026-02-01,北海道,10169,60.53
2026,5,1,2026-01-26,2026-02-01,青森県,3512,67.54
2026,5,1,2026-01-26,2026-02-01,岩手県,4488,106.86
2026,5,1,2026-01-26,2026-02-01,宮城県,6759,122.89
2026,5,1,2026-01-26,2026-02-01,秋田県,1398,55.92
2026,5,1,2026-01-26,2026-02-01,山形県,3275,86.18
2026,5,1,2026-01-26,2026-02-01,福島県,5176,107.83
2026,5,1,2026-01-26,2026-02-01,茨城県,7115,106.19
2026,5,1,2026-01-26,2026-02-01,栃木県,5954,126.68
2026,5,1,2026-01-26,2026-02-01,群馬県,4750,105.56
2026,5,1,2026-01-26,2026-02-01,埼玉県,21711,124.06
2026,5,1,2026-01-26,2026-02-01,千葉県,19586,107.62
2026,5,1,2026-01-26,2026-02-01,東京都,33334,79.75
2026,5,1,2026-01-26,2026-02-01,神奈川県,25058,103.98
2026,5,1,2026-01-26,2026-02-01,新潟県,3903,75.06
2026,5,1,2026-01-26,2026-02-01,富山県,3985,84.79
2026,5,1,2026-01-26,2026-02-01,石川県,3005,63.94
2026,5,1,2026-01-26,2026-02-01,福井県,1842,47.23
2026,5,1,2026-01-26,2026-02-01,山梨県,2663,76.09
2026,5,1,2026-01-26,2026-02-01,長野県,4688,93.76
2026,5,1,2026-01-26,2026-02-01,岐阜県,3151,70.02
2026,5,1,2026-01-26,2026-02-01,静岡県,11702,84.19
2026,5,1,2026-01-26,2026-02-01,愛知県,18361,112.64
2026,5,1,2026-01-26,2026-02-01,三重県,6322,91.62
2026,5,1,2026-01-26,2026-02-01,滋賀県,4287,73.91
2026,5,1,2026-01-26,2026-02-01,京都府,5126,81.37
2026,5,1,2026-01-26,2026-02-01,大阪府,16285,56.16
2026,5,1,2026-01-26,2026-02-01,兵庫県,14368,87.61
2026,5,1,2026-01-26,2026-02-01,奈良県,2978,70.9
2026,5,1,2026-01-26,2026-02-01,和歌山県,3409,75.76
2026,5,1,2026-01-26,2026-02-01,鳥取県,1814,62.55
2026,5,1,2026-01-26,2026-02-01,島根県,1802,90.1
2026,5,1,2026-01-26,2026-02-01,岡山県,3867,77.34
2026,5,1,2026-01-26,2026-02-01,広島県,6704,72.09
2026,5,1,2026-01-26,2026-02-01,山口県,6021,95.57
2026,5,1,2026-01-26,2026-02-01,徳島県,1934,58.61
2026,5,1,2026-01-26,2026-02-01,香川県,1191,51.78
2026,5,1,2026-01-26,2026-02-01,愛媛県,3780,102.16
2026,5,1,2026-01-26,2026-02-01,高知県,2217,58.34
2026,5,1,2026-01-26,2026-02-01,福岡県,9997,81.94
2026,5,1,2026-01-26,2026-02-01,佐賀県,1840,76.67
2026,5,1,2026-01-26,2026-02-01,長崎県,4737,92.88
2026,5,1,2026-01-26,2026-02-01,熊本県,6709,93.18
2026,5,1,2026-01-26,2026-02-01,大分県,6867,118.4
2026,5,1,2026-01-26,2026-02-01,宮崎県,2190,78.21
2026,5,1,2026-01-26,2026-02-01,鹿児島県,5739,100.68
2026,5,1,2026-01-26,2026-02-01,沖縄県,3110,69.11
2026,6,2,2026-02-02,2026-02-08,総数,387947,102.39
2026,6,2,2026-02-02,2026-02-08,北海道,11673,69.48
2026,6,2,2026-02-02,2026-02-08,青森県,3502,67.35
2026,6,2,2026-02-02,2026-02-08,岩手県,5579,132.83
2026,6,2,2026-02-02,2026-02-08,宮城県,7282,134.85
2026,6,2,2026-02-02,2026-02-08,秋田県,1644,65.76
2026,6,2,2026-02-02,2026-02-08,山形県,3667,96.5
2026,6,2,2026-02-02,2026-02-08,福島県,6170,128.54
2026,6,2,2026-02-02,2026-02-08,茨城県,8729,130.28
2026,6,2,2026-02-02,2026-02-08,栃木県,6735,143.3
2026,6,2,2026-02-02,2026-02-08,群馬県,5509,122.42
2026,6,2,2026-02-02,2026-02-08,埼玉県,25761,147.21
2026,6,2,2026-02-02,2026-02-08,千葉県,22679,124.61
2026,6,2,2026-02-02,2026-02-08,東京都,41540,99.86
2026,6,2,2026-02-02,2026-02-08,神奈川県,30772,128.22
2026,6,2,2026-02-02,2026-02-08,新潟県,4373,84.1
2026,6,2,2026-02-02,2026-02-08,富山県,4720,100.43
2026,6,2,2026-02-02,2026-02-08,石川県,3567,75.89
2026,6,2,2026-02-02,2026-02-08,福井県,2059,52.79
2026,6,2,2026-02-02,2026-02-08,山梨県,3235,92.43
2026,6,2,2026-02-02,2026-02-08,長野県,5664,113.28
2026,6,2,2026-02-02,2026-02-08,岐阜県,3550,78.89
2026,6,2,2026-02-02,2026-02-08,静岡県,12601,90.65
2026,6,2,2026-02-02,2026-02-08,愛知県,20737,127.22
2026,6,2,2026-02-02,2026-02-08,三重県,7316,107.59
2026,6,2,2026-02-02,2026-02-08,滋賀県,4886,84.24
2026,6,2,2026-02-02,2026-02-08,京都府,6225,98.81
2026,6,2,2026-02-02,2026-02-08,大阪府,20323,70.08
2026,6,2,2026-02-02,2026-02-08,兵庫県,17042,103.91
2026,6,2,2026-02-02,2026-02-08,奈良県,3783,90.07
2026,6,2,2026-02-02,2026-02-08,和歌山県,3900,86.67
2026,6,2,2026-02-02,2026-02-08,鳥取県,2186,75.38
2026,6,2,2026-02-02,2026-02-08,島根県,2039,101.95
2026,6,2,2026-02-02,2026-02-08,岡山県,4524,90.48
2026,6,2,2026-02-02,2026-02-08,広島県,7370,79.25
2026,6,2,2026-02-02,2026-02-08,山口県,7273,115.44
2026,6,2,2026-02-02,2026-02-08,徳島県,2401,72.76
2026,6,2,2026-02-02,2026-02-08,香川県,1514,65.83
2026,6,2,2026-02-02,2026-02-08,愛媛県,4568,123.46
2026,6,2,2026-02-02,2026-02-08,高知県,2360,62.11
2026,6,2,2026-02-02,2026-02-08,福岡県,11812,96.82
2026,6,2,2026-02-02,2026-02-08,佐賀県,1908,79.5
2026,6,2,2026-02-02,2026-02-08,長崎県,5877,115.24
2026,6,2,2026-02-02,2026-02-08,熊本県,8239,114.43
2026,6,2,2026-02-02,2026-02-08,大分県,8197,141.33
2026,6,2,2026-02-02,2026-02-08,宮崎県,2772,99.0
2026,6,2,2026-02-02,2026-02-08,鹿児島県,6820,119.65
2026,6,2,2026-02-02,2026-02-08,沖縄県,2864,63.64
2026,7,2,2026-02-09,2026-02-15,総数,353864,93.17
2026,7,2,2026-02-09,2026-02-15,北海道,11630,69.23
2026,7,2,2026-02-09,2026-02-15,青森県,3515,67.6
2026,7,2,2026-02-09,2026-02-15,岩手県,5566,132.52
